age,workclass,fnlwgt,education-num,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income
68,4,365020,9,2,11,4,1,0,0,40,0
29,2,160512,9,5,0,4,0,0,0,40,0
41,2,170331,13,2,9,4,1,0,0,60,0
30,2,101266,9,2,10,4,1,0,0,40,0
31,2,100252,13,0,7,1,1,99999,0,70,1
54,2,217718,3,3,7,2,0,0,0,30,0
32,2,170154,12,5,3,4,0,25236,0,50,1
56,2,105281,9,6,11,4,0,0,1974,40,0
41,5,283917,11,2,9,4,1,0,0,35,1
48,2,39530,9,0,0,4,0,0,0,40,0
66,4,212185,4,2,4,4,1,0,0,48,0
25,3,90752,13,4,11,4,0,0,0,50,0
31,2,202450,9,2,6,4,1,0,1573,40,0
32,2,168138,12,0,11,4,1,2597,0,48,0
51,2,159755,13,2,3,4,1,7688,0,40,1
42,2,191765,9,4,0,2,0,0,2339,40,0
31,2,340880,15,2,9,4,1,0,0,60,1
43,4,113211,9,2,3,4,0,0,0,40,0
42,2,134509,10,4,13,2,0,0,0,40,0
20,5,147280,9,4,7,3,1,0,0,40,0
40,2,145441,13,2,9,4,1,0,0,40,1
65,2,398001,9,6,0,4,0,0,0,20,0
53,2,31588,13,2,9,4,1,0,0,52,1
56,2,189975,10,2,2,4,1,0,1902,60,1
51,5,231495,16,2,3,4,1,7688,0,55,1
44,2,186916,14,2,3,4,1,0,0,50,1
49,3,213140,9,2,3,4,1,0,1902,60,1
47,2,176893,9,0,2,2,1,8614,0,44,1
22,2,115244,12,2,9,4,0,0,0,40,0
53,2,313243,10,5,2,4,1,0,2444,45,1
41,1,169995,10,0,10,4,1,0,0,20,0
19,2,198459,9,4,0,4,1,0,2001,40,0
27,1,66824,13,4,9,0,0,3325,0,43,0
48,4,52240,11,2,3,4,0,0,0,25,1
52,2,35305,4,4,7,4,0,0,0,7,0
61,5,186451,15,2,9,4,1,0,1902,40,1
45,4,160724,13,2,3,1,1,0,0,45,1
29,2,210464,5,2,6,4,1,0,0,40,0
41,2,207685,10,0,7,4,1,0,0,21,0
38,2,233717,10,0,3,2,1,0,0,60,0
32,2,222205,10,2,9,4,0,0,0,40,1
37,2,167613,9,2,7,4,1,0,0,40,0
55,2,148773,6,2,6,4,1,0,0,40,0
62,1,68268,9,2,13,4,1,0,0,40,0
48,2,174533,9,2,6,4,1,0,0,40,0
43,2,273230,10,2,3,4,1,0,0,50,1
25,2,187502,9,4,11,2,1,0,0,24,0
47,2,209320,9,5,7,4,0,0,0,40,0
49,4,56841,13,2,4,4,1,0,0,70,0
55,2,254627,9,2,7,4,1,0,0,40,0
42,2,42703,9,0,0,4,0,0,0,40,0
40,2,374137,9,0,0,4,1,0,0,40,0
34,2,196385,11,2,3,4,1,0,0,40,0
38,2,192930,9,5,11,4,0,0,0,10,0
39,2,99527,9,2,2,4,1,0,0,40,1
45,2,185437,12,0,2,4,0,0,0,55,0
43,2,247162,12,4,11,4,1,0,0,40,0
32,0,131534,9,4,3,2,0,0,0,40,0
18,2,184693,10,4,7,4,0,0,0,20,0
27,2,704108,14,4,9,4,1,0,0,40,0
57,2,220262,12,0,12,4,0,0,0,40,0
38,2,95654,9,2,0,4,0,0,0,60,0
67,2,89346,13,2,9,4,1,0,0,40,1
26,2,94392,7,5,7,4,0,0,0,20,0
21,2,334113,9,4,6,4,1,0,0,40,0
17,2,32763,6,4,7,4,1,0,0,15,0
31,2,136651,9,2,2,4,1,0,0,40,0
51,4,240236,12,5,11,2,1,0,0,30,0
29,2,53271,13,2,3,4,1,0,0,40,1
28,2,31493,13,4,2,4,1,0,0,40,1
32,2,195891,12,2,9,4,1,0,0,45,1
31,1,209103,10,2,10,4,1,3464,0,45,0
26,2,211424,10,2,5,4,1,0,0,40,1
28,1,84657,13,0,9,4,0,0,0,40,0
40,2,151408,14,4,9,4,0,0,0,40,0
51,2,106819,4,4,5,4,1,0,0,19,0
62,2,132917,10,2,13,2,1,0,0,20,0
54,2,146834,6,2,6,4,1,0,0,60,0
55,2,164332,9,5,7,4,0,0,0,16,0
24,2,30656,9,4,5,4,1,0,0,20,0
27,2,113501,14,4,0,4,1,0,0,45,0
18,2,165316,9,4,13,4,1,0,0,30,0
22,2,233955,13,4,9,0,0,14344,0,40,1
21,2,126613,9,4,11,4,0,0,0,40,0
44,4,361280,10,2,11,1,1,0,0,80,1
38,2,165472,13,2,9,4,1,0,0,40,1
39,2,99452,13,2,9,4,1,0,0,50,1
27,2,84977,9,2,2,4,1,0,0,40,0
35,2,240458,7,0,2,2,1,0,0,40,0
51,2,230858,10,2,2,4,1,0,1977,60,1
60,2,123218,10,2,7,4,1,0,0,40,0
38,2,115289,9,2,6,4,1,0,0,40,0
37,2,373895,10,5,5,2,1,0,0,35,0
43,2,152617,10,0,0,4,0,0,0,40,0
49,5,72619,10,0,0,4,0,0,0,50,0
17,2,41865,6,4,7,4,0,0,0,25,0
32,2,190228,9,4,7,4,1,0,0,60,0
23,2,193090,13,4,9,4,0,0,0,38,0
28,2,138692,13,2,9,4,1,0,1887,40,1
83,3,153183,13,2,3,4,1,0,2392,55,1
25,2,181896,13,4,0,4,0,0,0,40,0
42,2,268183,13,2,3,4,1,0,1485,60,0
46,1,213668,7,4,7,4,1,0,0,40,0
29,2,99369,13,4,9,3,0,0,0,50,0
44,2,104196,14,2,3,4,1,0,0,45,1
60,4,176839,15,2,11,4,1,0,0,45,1
30,1,99502,11,0,10,0,0,0,0,40,0
24,2,183410,10,4,11,4,0,0,0,17,0
17,2,25690,6,4,7,4,0,0,0,10,0
31,2,188961,12,4,12,4,0,0,0,40,0
52,2,114971,10,2,2,4,1,0,0,40,1
39,2,121468,13,4,3,1,0,0,0,35,0
73,3,191540,13,2,11,4,1,0,0,50,1
38,2,146398,9,4,7,2,0,0,0,24,0
48,2,193553,9,0,7,2,0,0,0,20,0
60,2,121127,6,6,11,4,0,0,0,40,0
26,2,389856,9,4,13,4,1,0,0,40,0
20,2,290504,9,4,7,4,1,0,0,40,0
54,5,137065,16,4,3,4,0,0,0,40,1
50,1,212685,9,2,7,2,1,0,0,40,0
20,2,71475,10,4,0,4,0,0,0,40,0
23,2,111450,10,4,0,2,1,0,0,22,0
35,2,225860,11,2,2,4,1,0,0,40,1
43,2,129853,6,4,6,2,1,0,0,40,0
50,2,99925,9,2,0,4,1,0,0,32,0
58,2,227800,2,5,4,2,1,0,0,50,0
55,5,111130,12,0,0,1,1,0,0,40,0
29,2,100764,13,2,3,4,1,0,0,45,1
47,2,275095,10,0,6,4,0,0,0,40,0
39,2,147500,9,2,9,2,0,0,0,40,0
63,1,150079,9,2,0,4,0,0,0,35,1
27,2,140863,9,4,13,4,1,0,0,60,0
38,2,193372,10,4,3,4,0,0,0,40,0
25,2,196771,9,4,5,4,1,0,0,65,0
31,2,231826,9,2,7,4,1,0,0,52,0
40,0,196456,10,4,0,4,0,0,0,40,0
42,2,34037,16,4,9,4,1,0,0,50,0
52,2,174964,9,2,11,4,1,0,0,40,1
46,2,91608,13,2,0,4,1,0,0,40,1
31,2,403468,10,5,7,4,0,0,0,50,0
33,2,112900,9,0,7,4,0,0,0,40,0
58,2,242670,9,4,0,4,0,0,0,40,0
52,1,187830,9,0,12,4,1,4934,0,36,1
25,4,368115,13,4,3,4,1,13550,0,35,1
54,2,343242,13,2,11,4,1,0,0,40,1
46,2,113390,14,2,0,4,1,0,1740,60,0
28,2,200733,9,2,2,4,1,0,0,40,0
24,4,236769,4,2,2,4,1,0,0,40,0
39,2,22494,13,4,3,4,0,0,0,40,0
60,0,129379,10,2,12,4,1,0,0,40,0
22,2,239098,9,4,7,4,0,0,0,40,0
27,2,167501,13,4,3,4,0,0,0,40,0
35,2,77146,13,2,11,4,1,0,0,45,1
47,2,82797,13,2,9,4,1,0,0,50,0
33,4,134886,13,2,9,4,0,0,0,50,1
40,3,218558,13,2,3,4,1,0,0,45,1
38,2,207568,13,2,3,4,1,5178,0,40,1
26,2,196899,12,5,2,3,0,0,0,40,0
54,4,200960,13,2,11,4,1,0,0,50,1
39,2,188069,13,2,6,4,1,0,0,40,0
60,2,232337,4,0,6,4,1,0,0,40,0
32,2,98656,14,4,3,4,0,0,0,40,0
19,5,194260,10,4,0,4,0,0,0,15,0
31,2,234976,7,4,0,4,0,0,0,48,0
29,2,349116,9,5,11,4,0,0,0,25,0
39,2,175390,9,4,11,2,0,0,0,40,0
42,2,187720,14,2,11,4,1,15024,0,50,1
26,2,214637,9,0,7,4,0,0,0,35,0
27,2,185127,11,4,3,4,1,0,0,40,0
52,2,98752,5,6,0,4,0,0,0,40,0
50,1,218382,10,0,7,2,0,0,0,40,0
51,2,153486,9,2,6,4,1,0,0,45,1
51,0,174102,9,2,0,4,1,0,0,40,1
40,2,137142,9,2,11,4,1,0,0,40,1
61,2,241013,4,6,4,2,1,0,0,40,0
35,2,267798,9,0,2,4,1,0,0,40,0
31,2,263561,14,2,3,4,1,0,0,40,1
43,2,113324,9,2,2,4,1,0,1902,40,1
20,2,39764,9,4,5,4,1,0,0,40,0
35,2,172186,10,5,2,4,1,0,0,40,0
30,2,460408,10,2,11,4,1,0,1672,45,0
42,4,185129,15,2,9,4,1,0,1887,40,1
51,2,61270,9,2,5,4,1,0,0,40,1
39,3,124685,14,0,3,1,1,0,0,99,1
69,4,76968,5,2,4,4,1,0,0,25,0
29,0,37933,10,4,0,2,0,2174,0,40,0
21,2,38772,10,4,11,4,1,0,0,20,0
24,2,172496,13,4,12,4,1,0,0,55,0
55,2,306164,9,2,7,2,1,0,0,40,0
42,4,33795,9,2,2,4,1,0,0,45,0
48,2,47686,7,2,7,4,0,0,0,40,0
31,2,193132,13,4,12,4,0,0,0,42,0
52,2,400004,11,2,3,4,1,0,0,40,1
30,2,101283,10,4,7,4,0,0,0,40,0
29,2,192384,9,4,2,4,1,0,0,40,0
32,2,113838,10,2,5,4,1,0,0,40,0
47,2,278322,10,2,9,4,1,7688,0,40,1
56,2,199713,5,2,2,4,1,0,0,40,0
40,2,236021,10,2,13,4,1,0,0,40,0
20,2,138938,10,4,9,4,0,0,0,10,0
36,2,126946,10,5,2,4,1,0,0,40,0
45,2,44791,13,4,9,4,1,0,0,40,0
38,2,31964,5,2,0,4,1,0,0,40,0
60,5,352156,15,2,9,4,1,0,0,40,1
70,4,205860,14,2,3,2,1,0,0,40,0
21,2,113106,10,4,7,4,0,0,0,30,0
57,2,89182,9,6,0,4,0,0,0,40,0
33,2,250782,9,2,6,4,1,0,0,48,0
37,2,193855,9,2,2,4,1,0,1902,50,0
50,4,132716,15,2,3,4,1,99999,0,50,1
68,2,218637,10,2,11,4,1,0,2377,55,1
28,2,177955,7,2,0,4,0,0,0,40,0
32,2,198660,10,2,2,4,1,0,0,40,0
30,2,207937,15,0,9,4,1,10520,0,50,1
18,2,168740,7,4,5,4,1,0,0,30,0
45,2,199625,10,0,9,4,0,0,0,20,0
22,2,213902,9,4,0,4,0,0,0,40,0
38,2,208379,13,4,6,4,0,0,0,8,0
37,2,113120,11,0,9,4,0,0,0,40,0
23,2,57827,13,4,4,4,1,0,0,40,0
59,2,515712,4,2,2,4,1,0,0,40,0
48,3,54190,15,2,9,4,1,15024,0,40,1
53,3,134793,10,2,3,4,1,15024,0,50,1
18,2,396270,9,4,0,4,1,0,0,25,0
30,2,231620,13,4,11,4,0,0,0,40,0
50,2,174655,10,2,11,4,1,0,0,45,1
38,4,344480,9,2,2,4,1,4064,0,40,0
48,2,176732,5,0,11,4,0,0,0,40,0
60,2,143932,9,2,2,4,1,0,0,40,0
46,2,551962,9,5,5,4,0,0,0,50,0
39,2,257942,13,2,11,4,1,0,0,60,1
55,1,253062,10,2,9,4,1,0,0,40,1
17,2,193748,7,4,11,4,1,0,0,15,0
46,2,368561,13,2,11,4,1,0,0,55,1
50,2,192964,9,0,11,4,0,0,0,65,0
32,2,217304,13,4,10,2,1,0,0,30,0
18,2,120029,9,4,7,4,0,0,0,40,0
34,2,62124,9,5,7,2,1,0,0,40,0
50,2,94885,13,0,9,4,1,0,0,45,1
32,2,192565,7,2,3,4,1,0,0,55,0
23,1,220912,13,4,9,2,0,0,0,40,0
26,2,184120,13,4,9,4,1,0,0,50,0
46,2,140782,12,0,9,4,0,0,0,50,0
43,3,170785,10,2,11,4,1,0,0,55,0
32,2,90705,9,2,13,4,1,0,0,60,1
37,5,108293,12,0,9,4,0,0,0,38,0
48,2,168283,10,2,13,4,1,0,0,45,1
28,2,339372,13,4,0,4,1,0,1408,40,0
43,2,193672,9,2,6,4,1,0,0,40,0
51,1,143865,6,6,7,4,0,0,0,24,0
30,2,209317,9,4,6,4,1,0,0,50,0
34,5,204461,14,2,9,4,1,0,0,50,1
34,2,137088,9,2,2,0,1,0,0,40,0
41,2,149102,13,2,3,4,1,0,0,60,1
53,2,182855,6,0,0,4,0,0,0,48,0
42,2,572751,1,2,2,4,1,0,0,40,0
18,2,83451,9,4,7,4,0,0,0,30,0
81,2,98116,13,6,11,4,1,0,0,50,1
40,2,119225,11,2,9,4,1,0,0,40,0
26,2,134888,13,4,12,4,0,0,0,35,0
20,2,745817,10,4,12,4,0,0,0,15,0
41,2,88368,9,4,11,4,0,0,0,50,0
49,5,122066,14,2,9,4,1,0,0,45,1
22,2,363219,10,4,7,4,0,0,0,20,0
46,2,84402,13,0,9,4,1,0,0,45,1
56,2,34626,10,0,3,4,0,0,1980,40,0
35,2,150042,9,2,3,4,0,0,0,40,1
34,2,48014,13,5,3,4,0,0,0,35,0
29,1,177398,14,2,9,4,0,0,0,40,1
28,2,373698,8,2,9,4,1,0,0,45,0
35,2,422933,13,4,7,4,1,0,0,37,0
29,2,131088,10,2,3,4,1,0,0,40,0
21,2,178255,10,4,0,4,0,0,0,30,0
52,4,129311,10,2,3,4,1,0,0,95,1
45,2,473171,9,2,2,4,1,0,0,40,0
43,2,236985,9,2,2,2,1,0,0,40,0
35,2,207568,6,4,7,4,1,0,0,40,0
30,2,85708,9,2,0,4,1,0,0,40,0
45,2,98765,9,4,6,4,0,0,0,40,0
29,2,192283,10,4,7,4,0,0,0,20,0
29,5,271012,6,4,7,2,0,0,0,40,0
33,2,189265,13,4,3,4,0,0,0,40,0
17,2,321880,6,4,7,2,1,0,0,15,0
52,2,177465,9,0,11,4,0,0,0,25,0
24,2,127647,10,5,0,4,0,0,0,35,0
32,5,119033,9,2,13,4,1,0,0,40,1
40,2,289748,13,4,3,4,0,4650,0,48,0
32,2,209317,9,5,3,4,1,0,0,40,0
33,2,284531,13,4,11,4,0,0,0,40,0
30,2,251120,4,4,2,4,1,0,0,38,0
28,2,113870,9,4,0,4,1,0,0,40,0
62,6,170114,12,2,4,4,1,0,0,50,0
46,1,121124,13,2,10,4,1,15024,0,40,1
32,2,328199,11,4,12,4,0,0,0,64,0
26,2,206307,9,2,2,4,1,0,0,40,1
41,3,236021,13,2,9,4,1,15024,0,40,1
57,0,170603,10,2,0,4,1,0,0,40,1
52,2,74275,10,2,11,4,1,7298,0,45,1
35,4,112271,13,2,3,4,1,0,0,50,1
19,2,118306,9,4,5,4,1,0,0,16,0
49,2,126754,13,4,3,4,1,0,0,45,1
47,2,267205,11,2,2,4,1,0,0,60,1
38,2,205359,7,2,0,4,0,0,0,32,0
30,2,398662,9,4,6,4,1,0,0,40,0
32,2,202498,7,2,5,4,1,0,0,40,0
32,2,105650,9,2,3,4,0,0,0,50,1
46,2,191204,11,4,3,4,0,0,0,40,0
22,2,56582,9,4,4,4,1,0,0,50,0
47,1,51579,10,2,10,4,1,0,0,50,0
57,4,152030,10,2,11,4,0,0,0,25,1
47,2,227310,10,0,0,2,0,0,0,40,0
41,2,55854,13,2,9,4,1,0,0,56,1
36,1,28996,9,2,13,4,1,0,0,40,0
32,2,160634,13,2,4,4,1,0,0,60,0
37,2,222450,7,3,7,4,1,0,0,40,0
36,3,180419,9,2,4,4,1,0,0,45,0
64,2,116084,9,2,2,4,1,2635,0,40,0
17,2,202521,6,4,7,4,1,0,0,15,0
23,2,186014,10,4,0,4,0,0,0,15,0
40,2,88368,10,0,0,4,0,914,0,40,0
42,5,190044,13,2,3,4,1,15024,0,50,1
37,4,35330,9,2,7,4,1,0,0,42,0
35,0,84848,10,4,5,4,0,0,0,40,0
56,4,176280,9,0,7,4,1,0,0,50,0
52,2,145271,13,2,2,1,1,0,0,40,0
37,1,108320,13,2,12,4,1,0,0,45,1
48,5,106377,16,2,9,4,1,0,0,65,1
24,2,258730,9,0,7,4,0,0,0,40,0
33,2,58305,11,2,2,4,1,0,0,40,0
39,2,341672,11,2,12,1,1,0,0,40,0
34,2,176648,9,0,0,2,1,0,0,42,0
23,2,481175,10,4,3,3,1,0,0,24,0
49,2,187454,9,2,11,4,1,99999,0,65,1
18,2,25837,9,4,7,4,1,0,0,25,0
20,2,385077,8,4,6,4,1,0,0,40,0
54,2,68985,14,2,11,4,1,0,0,55,1
19,2,181572,10,4,0,4,1,0,0,40,0
53,2,23698,9,2,2,4,1,0,0,46,1
28,2,162298,9,4,2,4,1,0,0,40,0
35,2,144608,9,2,6,4,1,0,0,40,0
20,2,250630,10,4,11,4,0,0,0,20,0
31,2,150441,10,0,0,4,0,0,0,50,0
37,2,189251,16,5,9,4,0,0,0,40,0
64,2,260082,8,2,2,4,1,0,0,40,0
42,2,139126,10,2,12,4,1,0,0,40,1
27,2,50132,10,0,11,4,1,0,0,50,0
36,4,167691,10,4,7,4,0,0,0,50,0
36,2,77820,10,2,2,4,1,0,0,40,1
23,2,156513,9,4,5,2,1,0,0,40,0
46,2,248059,9,2,2,4,1,3464,0,40,0
24,2,283092,7,4,2,2,1,0,0,35,0
22,2,175883,9,4,0,4,0,0,0,40,0
62,2,232308,13,2,3,4,1,0,0,40,1
19,2,269991,9,4,7,4,1,0,0,40,0
20,2,305446,9,4,7,4,1,0,0,30,0
47,2,120781,14,2,3,1,1,15024,0,40,1
57,2,78707,9,4,0,4,0,0,0,40,0
19,2,351802,9,4,6,4,1,0,0,35,0
37,1,196529,14,2,9,4,0,0,0,45,1
35,3,175769,9,2,11,4,1,0,0,65,1
17,2,153021,8,4,11,4,0,0,0,20,0
36,1,331902,10,0,0,4,0,0,0,35,0
50,2,279461,10,2,13,4,1,0,0,40,1
35,2,145704,9,2,9,4,0,3942,0,35,0
27,5,205499,16,4,9,4,1,0,0,77,0
28,2,293926,9,2,2,4,1,0,1740,30,0
29,4,69132,15,0,9,4,1,99999,0,60,1
25,2,113099,9,5,2,2,1,0,0,40,0
47,3,206947,12,6,3,4,0,0,0,67,0
29,5,159782,14,2,9,4,0,0,0,45,1
19,2,410543,9,4,0,4,0,0,0,40,0
49,2,34446,10,2,13,4,1,0,0,40,0
31,2,209101,15,2,9,4,1,0,0,25,1
43,0,95902,12,2,9,2,0,0,0,40,0
56,4,214323,7,2,2,4,1,0,0,40,0
42,2,236323,9,0,2,4,0,0,0,40,0
45,0,201127,10,2,9,4,1,0,0,56,1
40,2,142886,13,6,3,4,0,0,0,40,0
44,2,77313,10,0,0,4,0,0,0,38,0
36,2,187098,9,0,0,4,0,0,0,40,0
19,2,196857,10,4,11,4,0,0,0,20,0
53,1,155314,9,2,0,4,0,0,0,40,1
72,4,203289,10,2,2,4,1,0,0,35,0
46,2,117059,11,2,13,0,1,0,0,60,0
33,2,178587,10,5,9,4,0,0,0,37,0
22,2,82393,5,4,5,1,1,0,0,40,0
41,2,185145,9,2,12,4,1,0,0,45,1
46,2,72896,5,2,6,4,1,0,0,43,0
33,2,134886,9,4,11,4,0,0,0,20,0
32,2,223212,1,2,6,4,1,0,0,40,0
52,4,174752,9,0,2,4,1,0,0,40,0
27,2,230563,9,4,0,4,0,0,0,40,0
48,5,353824,9,2,10,4,1,0,0,72,1
22,2,117363,10,4,0,4,0,0,0,35,0
25,2,285367,9,0,7,4,1,0,0,50,0
38,2,198170,11,2,11,4,1,0,0,40,0
37,2,38948,9,2,13,4,1,0,0,50,0
49,2,188515,10,0,0,4,0,0,0,40,0
40,4,177810,13,2,2,4,1,0,0,30,0
48,2,188432,9,2,6,4,1,3103,0,46,1
31,2,178506,10,4,0,2,0,0,0,40,0
40,4,129298,9,2,7,4,1,0,0,45,0
25,2,165315,9,0,11,4,0,0,0,37,0
68,2,117236,13,2,3,4,1,20051,0,45,1
19,2,63434,8,4,4,4,0,0,0,30,0
35,3,140854,9,4,13,4,1,0,0,60,0
28,2,133043,9,0,0,4,0,0,0,50,0
53,2,113176,9,0,11,4,0,2597,0,40,0
33,2,259301,10,2,13,4,1,0,0,41,0
20,2,196643,9,4,5,4,1,0,0,40,0
45,4,364365,13,4,11,4,0,0,0,35,0
36,2,269318,13,2,3,4,1,0,0,50,1
34,2,108454,10,2,3,4,1,0,0,45,0
32,2,171637,10,4,0,4,0,0,0,40,0
19,2,183589,10,4,13,4,1,0,0,25,0
24,2,107801,9,4,0,4,0,0,0,40,0
34,2,179877,10,2,6,4,1,0,0,40,1
32,2,168981,9,4,0,4,0,0,0,35,0
37,2,120590,9,2,2,4,1,0,0,45,1
31,2,310773,10,5,11,4,0,0,0,40,0
21,2,197050,10,4,7,4,0,0,0,35,0
47,2,159726,9,2,13,4,1,0,0,85,1
23,2,210797,10,2,2,4,1,0,0,40,0
33,2,55291,14,2,3,4,1,0,0,40,1
17,2,276718,9,4,0,4,1,0,0,20,0
67,2,336163,9,2,5,4,1,0,0,24,0
57,2,112840,14,2,9,4,1,0,0,55,1
17,2,165918,7,4,5,4,1,0,0,20,0
53,2,165745,9,2,2,4,1,0,0,40,0
25,4,259299,10,2,2,4,1,3103,0,50,1
24,5,197731,9,2,13,4,1,0,0,49,1
48,4,197702,10,2,13,4,1,0,0,40,0
51,2,162238,14,2,3,4,1,0,1887,47,1
38,2,213260,9,5,10,2,1,0,0,40,0
51,2,53833,9,2,9,4,1,0,0,46,1
18,2,89419,9,4,12,4,0,0,0,10,0
23,2,119704,10,5,11,4,0,0,0,40,0
42,2,433170,10,2,2,4,1,0,0,60,1
34,2,182714,9,5,7,4,0,0,0,35,0
39,2,172538,9,4,6,4,1,0,0,40,0
39,2,158956,10,4,7,2,0,0,0,40,0
21,4,25631,10,4,4,4,1,0,0,40,0
26,2,476558,4,4,2,4,1,0,0,40,0
54,0,35576,10,2,2,4,1,0,0,40,0
34,2,203463,10,0,11,4,0,0,0,40,0
32,5,317647,9,4,13,4,1,0,0,40,0
59,4,170411,4,2,13,4,1,0,0,40,0
54,2,220055,13,6,11,4,0,0,0,40,0
54,2,231482,13,2,3,4,1,0,0,40,0
67,2,335979,9,6,11,4,0,991,0,18,0
33,2,279173,9,2,9,4,1,0,0,60,0
37,2,89559,9,2,0,4,0,0,0,40,0
47,2,161950,13,0,7,4,0,0,0,25,0
51,2,131068,9,0,7,4,0,0,0,40,0
45,2,219632,9,2,13,4,1,0,0,40,0
19,2,175507,9,4,7,4,0,0,0,30,0
58,3,182062,16,2,9,4,1,0,0,24,1
27,2,287476,9,4,2,2,1,3325,0,40,0
36,2,206253,10,4,7,4,0,0,1617,40,0
51,2,21698,9,4,0,4,0,0,0,40,0
45,4,328051,14,4,9,4,0,0,0,60,0
32,2,356689,9,0,0,4,1,3887,0,40,0
59,2,121865,9,0,7,2,0,0,0,40,0
45,4,420986,13,2,9,4,1,0,0,40,1
54,2,288992,6,0,9,4,1,14344,0,68,1
29,1,188909,13,4,9,2,0,0,0,42,0
28,2,213081,7,4,7,2,0,0,0,40,0
18,4,157131,7,4,11,4,0,0,0,40,0
49,2,98010,13,0,9,4,0,0,0,50,0
46,2,207677,9,0,2,4,1,0,0,30,0
56,2,266091,13,4,9,4,0,0,0,45,0
41,2,106627,12,0,3,2,0,0,0,50,0
50,3,167793,15,2,9,4,1,0,2415,60,1
74,4,206682,10,2,9,4,1,0,1648,35,0
30,2,243165,9,2,3,4,1,0,0,40,0
62,2,201928,9,6,2,2,0,0,0,40,0
19,2,128346,9,4,6,4,0,0,0,40,0
29,2,197288,9,2,0,2,0,0,0,40,0
36,2,245521,4,2,4,4,1,0,0,35,0
36,2,129591,9,4,7,4,1,0,0,40,0
51,1,47415,12,2,0,4,0,0,1628,30,0
37,4,188563,10,2,3,4,1,4386,0,50,1
29,4,184710,9,2,2,4,1,0,0,40,0
17,2,63734,6,4,5,4,1,0,0,20,0
18,2,111256,9,4,0,4,0,0,0,20,0
40,3,111483,13,4,9,4,1,0,0,40,0
26,3,266639,13,4,0,4,0,0,0,40,0
42,4,93853,10,2,2,4,1,0,0,45,0
32,2,184207,9,0,2,4,1,0,0,40,0
33,2,238002,5,2,13,4,1,0,0,40,0
43,2,196545,13,2,6,4,1,0,1902,40,1
47,2,144844,9,2,2,4,1,0,0,40,0
37,2,280500,10,4,12,2,0,0,0,40,0
37,2,409189,9,2,7,4,1,0,0,30,0
50,2,23686,10,2,0,4,0,0,0,35,1
19,2,229756,9,4,11,4,1,0,0,50,0
32,1,95530,10,2,7,4,1,0,0,40,0
44,1,73199,11,0,12,1,1,0,0,40,0
20,2,196745,10,4,7,4,0,0,0,16,0
29,2,79481,10,4,12,4,0,0,0,40,0
34,2,100950,11,4,9,4,0,0,0,40,0
44,1,56651,13,2,3,4,1,0,0,52,0
18,2,186954,7,4,7,4,0,0,0,20,0
22,2,264874,10,4,12,4,0,0,0,40,0
39,5,183092,16,0,9,4,0,0,0,40,1
26,1,273399,10,4,10,4,1,0,0,40,0
21,2,177526,10,4,7,4,1,0,0,40,0
49,1,31267,13,2,9,4,1,0,0,50,0
24,2,321666,12,4,6,4,1,0,0,20,0
26,2,331861,13,4,3,4,1,0,0,60,0
25,2,283515,10,4,10,4,1,0,0,60,0
30,2,54608,12,2,9,4,1,0,0,40,0
52,2,162238,13,2,9,4,1,0,0,38,1
30,2,175931,9,2,2,4,1,0,0,40,0
20,2,236804,9,4,0,4,1,0,0,40,0
31,2,168782,9,0,5,4,1,0,0,40,0
44,2,227065,13,2,3,4,1,0,0,40,1
46,3,285335,10,2,11,4,1,0,0,60,1
31,2,259705,9,4,4,4,0,0,0,40,0
57,2,24384,4,6,7,4,0,0,0,10,0
58,2,322013,9,2,2,4,1,0,0,40,0
41,2,49797,9,2,2,4,1,0,0,40,0
23,2,52566,9,4,0,4,0,0,0,40,0
47,2,266275,9,0,7,4,0,0,0,40,0
72,4,285408,15,2,9,4,1,0,2246,28,1
26,4,177858,13,0,3,4,1,0,1876,38,0
45,0,183804,10,4,0,4,1,0,0,40,0
48,2,107231,15,2,3,4,1,99999,0,50,1
23,2,173679,10,4,5,4,1,0,0,40,0
20,1,163965,9,4,7,2,0,0,0,40,0
18,2,173585,7,4,7,4,1,0,0,15,0
27,2,172009,13,4,3,4,0,0,0,40,0
25,2,44363,9,4,5,4,1,0,0,35,0
45,2,246392,9,4,8,2,0,0,0,30,0
53,2,167033,10,4,3,2,0,0,0,40,0
54,2,143822,10,2,2,4,1,0,0,45,1
41,2,37869,9,2,11,4,1,0,1902,40,1
23,2,447488,5,4,6,4,1,0,0,35,0
17,2,239346,6,4,7,4,1,0,0,18,0
42,2,245975,9,2,2,4,1,0,0,40,0
61,2,34632,8,3,9,4,1,0,0,40,0
57,2,121362,10,6,0,4,0,0,2258,38,1
21,5,24008,10,4,2,4,1,0,0,35,0
44,2,165492,10,2,11,4,1,0,0,40,1
48,2,326048,12,0,7,4,1,0,0,44,0
46,2,250821,15,0,4,4,1,0,0,48,0
37,4,154641,9,4,4,4,1,0,0,86,0
35,2,198202,9,4,3,4,0,0,0,54,0
27,1,170504,13,4,13,4,0,0,0,40,0
28,2,191342,10,4,11,3,1,0,0,40,0
19,2,238969,9,4,5,4,1,0,0,10,0
63,4,344128,13,2,11,4,1,0,0,50,1
36,5,168894,11,3,10,4,0,0,0,40,0
20,2,203263,8,4,7,4,1,0,0,35,0
28,5,89564,13,2,10,4,1,0,0,50,0
